id,theta,se,raw_sum,raw_z
393,1.3887344615592354,0.3627127484290802,41,1.531882012253015
394,0.8665740090738028,0.36609794819027475,31,0.6584270089516309
395,1.8417813482604835,0.34871878715092486,48,2.143300514563984
396,-1.5186708823080763,0.40148120887779637,5,-1.612555999631968
397,1.443169254658882,0.3311302200731217,44,1.7939185132434303
398,0.6944179049892378,0.3063851858813579,34,0.9204635099420462
399,0.7465691195685756,0.31607398464928976,34,0.9204635099420462
400,-0.5993531963142311,0.3222844025656599,13,-0.9137919969908607
401,0.48821810162798124,0.3629299348582326,31,0.6584270089516309
402,-0.18901829859355868,0.3125509581345928,19,-0.38971899501003016
403,-0.38575960199889275,0.31060754598724877,16,-0.6517554960004455
404,0.1050327391464825,0.31274180390679346,25,0.13435400697080035
405,1.1971692294166065,0.3263845566884724,39,1.3571910115927381
406,-1.0388729413290085,0.36772980973840036,9,-1.2631739983114143
407,-0.10999813413549113,0.3078068136044727,19,-0.38971899501003016
408,-0.8090932983578795,0.33943989157946375,13,-0.9137919969908607
409,-0.6134512720426326,0.34682390776087496,9,-1.2631739983114143
410,-0.4749059089034656,0.3211254053856211,14,-0.8264464966607222
412,-0.0653667934901939,0.3092439836808779,19,-0.38971899501003016
413,-0.5699432652008533,0.3492268871962911,16,-0.6517554960004455
414,-1.4857527735319884,0.3930267061680758,6,-1.5252104993018296
416,-0.7584080391507134,0.33239409465116715,14,-0.8264464966607222
417,-0.5291509228426142,0.38190501197376125,13,-0.9137919969908607
418,0.15923486113177485,0.3448091191150086,24,0.04700850664066193
419,0.3464340399659691,0.342447579243242,25,0.13435400697080035
420,-1.2077157518189061,0.35985562154910367,9,-1.2631739983114143
421,-0.975296076314309,0.3686569968346118,12,-1.0011374973209992
422,-1.2895081165187234,0.37285829184530567,7,-1.4378649989716912
423,-0.279498864403775,0.3306475557756271,19,-0.38971899501003016
424,1.3474976400535637,0.31642519232850763,45,1.8812640135735688
425,0.14108396078353289,0.30724795280040207,24,0.04700850664066193
426,0.16705640771715355,0.31027018740089024,25,0.13435400697080035
427,-0.5082477616716464,0.38176984220782434,10,-1.1758284979812759
428,1.1491185097636463,0.33486464048646014,38,1.2698455112626
429,0.7874654378612953,0.3279503691968354,32,0.7457725092817693
430,1.1306482479955104,0.31108515372848816,41,1.531882012253015
431,-1.324986682368187,0.3762770650818352,8,-1.3505194986415527
432,0.5307075956020435,0.32080011780024276,30,0.5710815086214924
433,1.8451311950211904,0.3800100850778111,45,1.8812640135735688
434,-0.2818001290263499,0.3307328451389825,19,-0.38971899501003016
435,1.4090617490913986,0.3364544297713331,43,1.7065730129132919
436,-0.498400001541657,0.3460765680465128,16,-0.6517554960004455
438,1.3015679423146866,0.39640605628926384,39,1.3571910115927381
439,-0.7619271398102769,0.32527789607543445,12,-1.0011374973209992
440,0.07205009458575647,0.3003758056101813,23,-0.040336993689476484
441,-0.557394008320864,0.357242283155117,20,-0.3023734946798918
442,-0.7070902920898285,0.3360713024099463,15,-0.7391009963305839
444,-0.4047233892184197,0.386452859617949,18,-0.4770644953401686
445,-1.1818492080948328,0.3719439257835888,7,-1.4378649989716912
446,-1.147245022676979,0.3702835023037666,8,-1.3505194986415527
447,0.8406484845724916,0.2993904318664066,36,1.095154510602323
448,2.487466508746855,0.42935774254235104,53,2.5800280162146763
449,-0.6697293901922973,0.3203457033028181,12,-1.0011374973209992
450,0.9897445489601162,0.308937938097818,38,1.2698455112626
451,-0.4891120543654797,0.3623315261312825,19,-0.38971899501003016
452,0.0674101904446886,0.3314151254627164,23,-0.040336993689476484
453,0.8095178058148776,0.3291708001104651,36,1.095154510602323
454,-1.7008931052858083,0.40720161782531106,4,-1.6999014999621065
455,-0.52981217037989,0.44117483793968976,16,-0.6517554960004455
456,-0.09625122783654821,0.3207640403845814,18,-0.4770644953401686
458,-1.5651540582270036,0.39749641834593497,6,-1.5252104993018296
459,0.5563074518118108,0.3405585117734376,30,0.5710815086214924
460,-0.8292290353460372,0.3570421962991139,8,-1.3505194986415527
461,-1.1198965680476913,0.34338095432871013,8,-1.3505194986415527
462,-1.9298731329625138,0.439113296986832,3,-1.787247000292245
463,-0.8008178135810498,0.35386860292023703,12,-1.0011374973209992
464,-0.46262005984236565,0.3164638459598787,15,-0.7391009963305839
465,-0.2092905036140486,0.35190474828695245,20,-0.3023734946798918
466,-0.7670406403832016,0.3316778714464776,13,-0.9137919969908607
467,-0.002090345832888767,0.3250026549328793,21,-0.21502799434975334
469,1.526367766612185,0.35394748390888164,43,1.7065730129132919
470,-0.18607976371753154,0.33615669156899797,17,-0.564409995670307
471,-0.9179137760042905,0.3391730386391256,11,-1.0884829976511374
472,0.7010091925625129,0.32113956606463195,35,1.0078090102721846
473,-0.06548055419440665,0.32859063852690595,24,0.04700850664066193
474,0.465731877035253,0.3168948843232808,32,0.7457725092817693
475,-0.14491327584319283,0.31326718074993554,20,-0.3023734946798918
477,0.1663390239100444,0.32754095517609894,25,0.13435400697080035
478,-1.8443976178127248,0.42384858833726147,3,-1.787247000292245
479,-0.3966923470786054,0.31719346009926463,18,-0.4770644953401686
480,0.2696355513104124,0.3076297648266567,28,0.3963905079612156
481,0.62560059620981745,0.3021827460417692,32,0.7457725092817693
482,1.0175140273240078,0.32817820040254164,38,1.2698455112626
483,0.03449751535841705,0.3265654679458138,21,-0.21502799434975334
484,0.9483355120423868,0.3255141052272254,35,1.0078090102721846
485,-0.12874702516336886,0.34206097221241666,21,-0.21502799434975334
486,-1.48911379077256,0.3948388987552651,4,-1.6999014999621065
487,-1.2206408441348577,0.3609797632959347,7,-1.4378649989716912
488,-0.4187978494101765,0.3038196425765954,16,-0.6517554960004455
489,-1.1590453729672008,0.3663853957558741,10,-1.1758284979812759
490,-0.5713315022175437,0.3190252555049732,14,-0.8264464966607222
491,1.7141455718459389,0.3482744402604013,48,2.143300514563984
492,-0.9703560389942782,0.3485276995291614,7,-1.4378649989716912
493,-0.5738117011225186,0.31036642913261797,13,-0.9137919969908607
494,-0.26231866417759125,0.34855877063544727,15,-0.7391009963305839
495,-0.03799917967461051,0.3120624220353115,23,-0.040336993689476484
496,0.5161416232423485,0.3287020882287504,28,0.3963905079612156
498,-0.5937229289585187,0.32667117415051816,14,-0.8264464966607222
499,-0.2575461922324265,0.327082596087683,19,-0.38971899501003016
500,-0.047658317542715566,0.2994295881294384,22,-0.1276824940196149
501,-0.6959653308826504,0.3253220204602238,11,-1.0884829976511374
502,-0.14020081078965427,0.30755527396399784,20,-0.3023734946798918
503,1.068749705233295,0.315489930661846,41,1.531882012253015
504,-1.0408609299326355,0.3531444920606954,10,-1.1758284979812759
505,-1.0511240720053476,0.3571303947187707,9,-1.2631739983114143
506,-1.4254471087732197,0.3933477563981442,9,-1.2631739983114143
507,0.836478456230474,0.327469304965138,35,1.0078090102721846
508,0.5244389982797912,0.3738334067309742,21,-0.21502799434975334
509,-1.5348962848893972,0.41329725488222024,7,-1.4378649989716912
510,0.2603794441422007,0.2922644282431461,25,0.13435400697080035
511,0.29540042640553005,0.3170824103152794,27,0.3090450076310772
512,1.2854042471338791,0.3348152461766103,40,1.4445365119228766
513,1.1042840923566204,0.3184712095815669,38,1.2698455112626
514,0.2214792910249947,0.3234833220405463,27,0.3090450076310772
515,-0.7742221375227827,0.3512238766508743,13,-0.9137919969908607
516,0.34407974900724025,0.30529282919693973,27,0.3090450076310772
517,0.7584659065910674,0.3048922018385222,35,1.0078090102721846
518,-0.6854789530474927,0.3334045409565994,13,-0.9137919969908607
520,1.2184818546552887,0.34467762185417106,37,1.1825000109324615
521,-0.9014500133522869,0.36095501324454576,13,-0.9137919969908607
522,0.14961486819979072,0.32352052359636185,22,-0.1276824940196149
523,0.06700573470971101,0.3377505541801687,24,0.04700850664066193
531,-1.078847618036881,0.3871820650007751,14,-0.8264464966607222
532,-1.545314672270065,0.3912882956330811,5,-1.612555999631968
533,-2.001284483093583,0.45864836778733464,3,-1.787247000292245
534,-1.238561771574088,0.3614267352180926,7,-1.4378649989716912
537,-0.27693032904715964,0.3401979814095991,21,-0.21502799434975334
538,-1.4835412812491253,0.39708701033948524,7,-1.4378649989716912
539,-0.2310019569350474,0.32206521428641166,18,-0.4770644953401686
540,-2.150432103249054,0.46941665108219793,2,-1.8745925006223834
547,-2.658003699243645,0.5502862838798583,0,-2.0492835012826602
550,-1.676594417465129,0.40666433869587054,4,-1.6999014999621065
551,-0.2923357436742913,0.31813173416226115,17,-0.564409995670307
552,0.040622844245103526,0.30643210256090186,23,-0.040336993689476484
553,-1.3941802859897878,0.37435846019690083,6,-1.5252104993018296
555,-2.4289738363592153,0.5101709302165564,1,-1.9619380009525218
557,-0.9889725736873183,0.35364660371228346,10,-1.1758284979812759
558,-0.7678959816042291,0.32065505393221544,11,-1.0884829976511374
559,-0.9593952403500157,0.3552706542934214,12,-1.0011374973209992
563,0.4243364913563879,0.315308438439414,30,0.5710815086214924
565,0.6209151619519235,0.3158460767740126,32,0.7457725092817693
566,1.1793324323351255,0.34354898733048045,38,1.2698455112626
567,0.14841652658495355,0.3191974493962996,26,0.22169950730093876
570,0.7056089087152019,0.3001225347266638,34,0.9204635099420462
571,-0.030422270687930127,0.3079139855766819,23,-0.040336993689476484
572,-1.3994396066655925,0.3752086677972164,6,-1.5252104993018296
573,-0.7143090967000242,0.31931978883996537,13,-0.9137919969908607
574,-0.4757981223340116,0.30259974148095126,14,-0.8264464966607222
575,-0.3219220204338291,0.29329993709631036,16,-0.6517554960004455
576,-0.47846585890145443,0.31570858845116667,15,-0.7391009963305839
577,0.07299947439913822,0.3187221159910314,25,0.13435400697080035
578,-0.565307991674985,0.31881003635174116,14,-0.8264464966607222
579,-1.203100037291861,0.35595056498442673,7,-1.4378649989716912
580,-0.08961959629834669,0.31213752685332796,21,-0.21502799434975334
581,0.634261921556089,0.3045349573965278,32,0.7457725092817693
582,2.5817812266103877,0.4400809013703249,51,2.4053370155543994
583,1.206618209695048,0.32321002386665376,42,1.6192275125831534
584,1.2127797110292076,0.31791410213133303,43,1.7065730129132919
585,0.291687063751064,0.3280114858532933,27,0.3090450076310772
586,-0.19498257290687368,0.29891675973412557,19,-0.38971899501003016
587,-0.5488979534101666,0.31743194992740886,14,-0.8264464966607222
588,-0.978293057947696,0.3800942961989852,13,-0.9137919969908607
589,0.3008565505295197,0.2983554156263607,26,0.22169950730093876
590,-0.6791075836532909,0.3322505203368288,14,-0.8264464966607222
591,-0.6649726675421329,0.35608020532383416,15,-0.7391009963305839
592,0.3104062418446762,0.3293247571494226,26,0.22169950730093876
593,-0.8147173054253946,0.32942526093324304,11,-1.0884829976511374
594,-0.07841114792790119,0.29909517750342773,20,-0.3023734946798918
595,-0.6225595369393447,0.31811188379155647,14,-0.8264464966607222
596,-0.7476922054446095,0.3407344246042188,13,-0.9137919969908607
597,0.8452428256784322,0.3365196622740693,33,0.8331180096119077
598,-0.12975577648829134,0.3076258526341746,21,-0.21502799434975334
599,-0.2826575936142999,0.32079995419241375,19,-0.38971899501003016
600,-1.2253249795330377,0.36068904445127037,7,-1.4378649989716912
601,-1.0526161402968068,0.35777690541351004,11,-1.0884829976511374
602,-0.4125113549721547,0.31967852191412227,16,-0.6517554960004455
603,-0.23943578733390591,0.3524419111539732,20,-0.3023734946798918
604,0.1687304736101995,0.3532688082318673,29,0.48373600829135405
605,0.03233791473514839,0.30943271375010245,21,-0.21502799434975334
606,-2.3044496615460486,0.4912863056031879,1,-1.9619380009525218
607,-0.2555302347399379,0.32260539089249035,21,-0.21502799434975334
608,0.6703226298545228,0.31457540168131765,33,0.8331180096119077
609,-0.14323639295489016,0.3123285034640514,22,-0.1276824940196149
610,-0.7854783489659246,0.4004317175788021,15,-0.7391009963305839
611,-0.33522991528015983,0.3480609131202176,19,-0.38971899501003016
612,-0.9472582497770182,0.3307827527150463,9,-1.2631739983114143
613,-0.5059311338330085,0.3256834060473994,16,-0.6517554960004455
614,0.7460861217036215,0.3276422651958031,36,1.095154510602323
615,0.4723816533194623,0.33672378333534786,31,0.6584270089516309
616,1.7906756603381076e-4,0.31517540507990066,24,0.04700850664066193
617,0.607094436526133,0.3021634640753857,33,0.8331180096119077
618,0.5175783258606035,0.3168732144947082,31,0.6584270089516309
619,0.17297850284013172,0.3146365589370126,25,0.13435400697080035
621,-1.156240287084113,0.3708427188186048,10,-1.1758284979812759
622,1.1851088199101725,0.32260278786096386,39,1.3571910115927381
623,0.9305967496335626,0.329345631125602,35,1.0078090102721846
624,0.5984152424733139,0.3397923564140778,31,0.6584270089516309
625,0.5124580217206107,0.2973470206248793,32,0.7457725092817693
626,-0.5048266852386104,0.31994693043931366,15,-0.7391009963305839
627,-1.4250054955597975,0.3933970973389032,8,-1.3505194986415527
628,-0.09219229361084409,0.4049734017934413,23,-0.040336993689476484
