id,theta15,se15,raw_sum15
593,-0.570343027510387,0.34840374093434556,10
594,0.05248712207186086,0.32248328839764345,17
595,-0.7083529857837503,0.358883805805451,10
596,-1.025609837607469,0.37906569749384633,6
597,0.7219839192126035,0.3782109277803402,26
598,-0.006621690850888179,0.3379158726290668,19
599,-0.32800185235140006,0.34434872468442473,14
600,-1.0406694748822918,0.38691545524672544,6
601,-1.5173449696341275,0.43435008482862325,5
602,-0.5243987467747337,0.35617707720687947,10
603,-0.0710485837893895,0.3821034431901527,17
604,-0.1702261730160235,0.37141274492173726,20
605,0.2757301518309904,0.32685078567197984,19
606,-1.9456962700922196,0.4920845410912874,2
607,-0.2209590410426943,0.3552929060228688,17
608,0.7540572500319078,0.32469277684589953,26
609,-0.14152670040494225,0.3372172618644392,17
610,-1.025459435687473,0.4514162983205405,8
611,-0.36866073747384753,0.3748323933080257,13
612,-1.0793550404196142,0.38177088594290265,5
613,-0.46194796730485443,0.36035721011851984,13
614,0.8728484479986615,0.37080904996042585,30
615,0.5180411074934375,0.36829640469988467,25
616,-0.16298849216296635,0.3460918670065698,17
617,0.46622682227134504,0.33793717410596047,23
618,0.4796059226672907,0.3433630061610645,24
619,0.21731246041735486,0.3424768221362843,21
621,-1.1189149835945824,0.4063192775959728,8
622,1.2530047067363497,0.3485426339705005,33
623,0.9825465544697515,0.37020192597053,28
624,0.7275089078385908,0.3867461888124661,26
625,0.4658687035416504,0.32760437934231873,24
626,-0.30283149762330297,0.3426926949067974,14
627,-1.2326042190543776,0.4187843361729197,7
628,-0.2351041571062997,0.43725484513127766,17
629,1.3113585220271748,0.35336348440200455,31
630,-2.282192356109723,0.5482068867006148,1
631,-0.38049884376557125,0.36718207861133956,13
632,-2.282192356109723,0.5482068867006148,1
633,2.898057976697966,0.5451902034980765,42
634,-0.40345082963748274,0.3472721257752119,14
635,0.24064969852718612,0.3221217227922847,18
636,-0.49240395048061764,0.3521325305186037,13
637,0.08160091781060287,0.3534739358627004,16
638,-0.7122912796004766,0.38080888881735375,11
639,-0.047605088679245185,0.3595425779807225,18
640,0.8477054066489637,0.3693125193714672,23
641,-0.8720665671176502,0.3793608421589759,10
642,-0.03648600171649063,0.4001955556785782,11
643,0.46082210185879113,0.32838712300983663,24
644,1.2431890605100218,0.37655812155556395,32
645,0.01876291517284173,0.37200772200457233,20
646,-0.36615569677610277,0.3958994984039829,19
647,0.08426239454202715,0.3382008008498798,19
648,1.156225695864961,0.37423795488534956,32
649,0.5476090957242239,0.3380135903501591,26
650,1.1651179815492105,0.3244509688736369,33
651,1.8354774618547507,0.40893667764103014,37
652,1.0744668725632993,0.3631521204960202,31
653,1.232779635651043,0.3548774236114985,33
655,0.12889748524559766,0.3462301816909309,19
656,0.9882863427009159,0.34454175555999805,32
657,1.309193608127403,0.40342218398929935,32
658,-0.18320101013262827,0.3963955628401802,16
659,-1.2667047964232956,0.40301398408093686,5
660,0.8854746475617272,0.35907819573273714,29
661,-0.23085929893215035,0.40231264582074294,18
662,1.549874250551767,0.43551531590666226,33
663,-1.4455866036475788,0.44218573074914413,5
664,0.4764035430736896,0.38936712383909794,22
665,-0.9278552060567209,0.37798810525632226,8
666,-1.3706466384264884,0.4647551851377207,7
667,0.31203958845560736,0.46561482486761124,22
668,-1.4407270707343158,0.43448578359421874,7
669,0.7622214644244524,0.4361703436960168,26
670,-1.3076331709281186,0.4670192065036537,9
671,-0.8410191437393296,0.40359082261915585,14
672,-0.18223507810130993,0.3771435894369656,18
673,-1.5600519148283054,0.4494960631265989,5
674,-1.3489522616396057,0.45785503618347023,12
675,-0.8104628669295995,0.4539062556870305,11
676,-1.1274411093973045,0.4204178925815281,6
677,0.2270987043756162,0.35856925665596495,21
678,0.16361254253676102,0.45202239989683496,23
679,0.2293175743997966,0.42656747835680664,23
680,-1.4128476311673088,0.4446616053488741,10
681,0.5406018298948289,0.43619257578917814,26
682,-0.07588557315414525,0.4262294905706866,20
683,1.3432774088240824,0.40890563256619733,28
684,-0.6879956181314584,0.3708951380767634,10
685,0.08469244354472275,0.41771926042253277,20
686,1.6153674153185067,0.4216038115043162,36
687,0.78544683701812,0.3926102742722981,27
688,0.9261615953588835,0.41489927654825187,31
689,0.0666808317690278,0.3683843421289949,19
690,-0.5880020628336997,0.3725972214890694,13
691,-1.0205747511307266,0.4509289626038891,12
692,2.121568183522034,0.44910775819155485,38
693,-0.01930380838806686,0.3597843329371088,19
694,0.6536056286763587,0.37957401475911906,25
695,-0.8805306041945021,0.38529532512975023,8
696,-0.23720708214528546,0.3570954959529703,16
697,1.2080677742624781,0.3800159451459384,30
698,-1.6067596060457257,0.44674400878544235,3
699,-1.9020398590501992,0.4982649278635193,4
700,0.0802603823539194,0.35946838981941076,19
701,-0.5323508963068444,0.4130282004669743,15
702,-1.47266994039031,0.4510676724070461,7
703,-0.4698671524875821,0.44655132755742,18
704,-0.704351133518414,0.430901218491236,10
705,-0.4228576075494425,0.357750305231149,12
706,-0.4261238060100385,0.4030562455186043,15
707,-0.060439976185134,0.425081632343139,18
708,-0.457218566267874,0.4030290204278401,17
709,1.4119083441176188,0.3689646969317643,33
710,0.22966262457979383,0.41699167506677587,24
711,-0.6409262470771215,0.37405585447881873,16
712,0.311788837926796,0.38874206845501674,21
713,0.08068624045512077,0.3884842045183547,21
714,-0.5825491604604273,0.3570728671738547,12
715,-0.16769939287213406,0.3579202038029484,17
716,-0.7689756689227877,0.36766081353764346,11
717,-0.0821132501378091,0.38162270169987955,19
718,-0.042835231587646495,0.3804610714227453,19
719,-0.27584080519410004,0.4126343736163385,14
720,-1.0970279176083693,0.38571010479059276,6
721,-0.7733392791362734,0.3720171892082761,11
722,-1.5196202420761613,0.4343421791437018,3
723,-0.19185056679385515,0.3444328105757808,16
725,0.9740635020785743,0.3832651309539748,26
726,0.5059091868685379,0.37818116258804557,25
728,0.23257728731533525,0.3603148815974537,21
729,-0.7980830344047488,0.43069633772480753,11
730,0.33272245741505607,0.35943706502812023,22
731,0.32572533504338425,0.35064462238118577,21
732,1.0317172867819644,0.3752907390024469,32
733,1.740547507744906,0.38616195659041624,38
734,0.42088230123343096,0.32658620338612293,22
735,0.643342187148028,0.3329819214797875,26
736,0.09378554483164298,0.3455174508785248,18
737,-0.9083394614977456,0.39046440614984096,9
738,-1.8135393767628998,0.4757159854273294,2
739,0.3953572654057103,0.3687170318012758,24
740,-0.4511417100970441,0.3502300025669199,14
741,1.6759560087764795,0.3921163343683675,37
742,0.10027996127438844,0.4369756578998069,20
743,0.9063689079387589,0.33379907698920647,29
744,-0.03146283727789869,0.34740863226038154,19
745,1.7977546670297813,0.40425143013272924,37
746,1.4720790616316266,0.40056770693871874,35
747,1.1701473314007658,0.3389796526173103,34
748,2.177895521839848,0.4613394135740043,40
749,-0.5572931930830619,0.3933268658504549,16
750,1.2719350585134708,0.3757771650958986,34
751,0.7661450340625361,0.3575786473086453,23
752,-0.438491948439454,0.3655776341330282,15
753,-0.5610949290220084,0.3923560230419311,12
754,1.053425685015858,0.34159425550130046,29
755,0.1506190772691106,0.3281779319385161,20
756,1.282843876662463,0.42331304357315314,30
757,0.5396234944600655,0.37355015215032056,24
758,0.8271292939089551,0.33309328490091994,28
759,-0.2883049411386793,0.3764919784091202,12
760,1.2383946859870147,0.3248951190616548,35
761,0.03556481694510207,0.3384670827166721,20
762,1.8173321185317337,0.41328929656183877,38
763,1.0107171516689362,0.3908613156197359,29
764,0.10241428660809311,0.3517436712777517,22
765,-0.6379942737323194,0.3835132753587366,12
766,0.29469995841238944,0.3380093888880675,21
767,-1.1552792559282303,0.38772680110052044,6
768,-0.01013806456682747,0.37087224602753177,19
769,0.5283060554928617,0.33153387082123303,25
770,-0.0702390629306959,0.40069161521154834,20
771,2.5525063125095766,0.4834212696362357,44
772,1.178584291018927,0.37707871202892085,31
773,0.2588685056745646,0.35065158977728683,21
774,0.8849775798700575,0.40599763856251236,25
775,-0.3285266828637024,0.34273812652142993,13
776,-0.4955312636644207,0.35576161321807387,13
777,1.3782673871073892,0.37759290458272554,35
778,1.1741656657127164,0.3892697729525152,31
779,0.8833155369175414,0.3312321189037523,30
780,-1.0635033380108145,0.3933780732564246,7
781,-0.5376950196055726,0.4162166291953888,13
782,0.28974634891462236,0.32790734148507983,21
783,-0.26236377105016934,0.39800382035029386,16
784,-0.308649676642688,0.35199745070533067,16
785,0.07077307482435143,0.3481711021648481,20
786,-0.32358595307863136,0.36683539378582836,15
787,0.0717780511979487,0.4198097747648543,21
788,1.464442483708933,0.4150662391316208,34
789,0.07014858157956157,0.42304975074202605,20
