id,theta,se
666,-1.375456930165052,0.464531079616613
667,0.3146250153117876,0.4644937822721686
668,-1.445613576628743,0.43446764093134016
669,0.7556759712173784,0.4355457704942957
670,-1.3162610903915488,0.46688987268198734
671,-0.8478828310740102,0.40341414204806314
672,-0.18430661242897303,0.3762617091187725
673,-1.562398305481041,0.44926803966499007
674,-1.3540356220703644,0.45778055781558585
675,-0.8141473354642272,0.453794158549993
676,-1.1380268092664447,0.4204187641377171
677,0.2163137137324706,0.3586482917506904
678,0.15292640835974539,0.450790696772687
679,0.21481639168696168,0.4257925323089176
680,-1.420042990981827,0.4449002963027977
681,0.5334184725350554,0.4355078362101675
682,-0.08600985454418127,0.42519887301710996
683,1.3416269050116487,0.4079762461121692
684,-0.6828424297594886,0.3698241177862189
685,0.08558156370965087,0.41706146110366116
686,1.6010052657095952,0.42073158745862504
687,0.77771028320564,0.3925357082240306
688,0.9183980640461075,0.4135757485597023
689,0.06546154217203433,0.3676194797990032
690,-0.5925790655793375,0.3720784147096105
691,-1.0216965652764012,0.4503179073695242
692,2.1173992300606237,0.448785143923222
693,-0.023755371209217495,0.35919284810800317
694,0.6500155193597495,0.37897181807450503
695,-0.8859554936807978,0.38509585023961623
696,-0.23686978835384906,0.3566362821914177
697,1.2041794582374057,0.37899511586665696
698,-1.6104017378595694,0.44663033771383204
699,-1.9070536484435792,0.4984485927945766
700,0.07607698061941957,0.3587560003169747
701,-0.5284757666256054,0.41321662719874047
702,-1.4761285251340714,0.4510065135228104
703,-0.4708126003729333,0.44609317307513235
704,-0.7062050235018787,0.43068308102221675
705,-0.42043257012827,0.3574864766291549
706,-0.4258255314338413,0.40282778667235863
707,-0.06525824141742143,0.4243682686058373
708,-0.46549753112858727,0.402298335241227
709,1.4053649236124606,0.36802882827479233
710,0.2195112382740886,0.41622873956079975
711,-0.6500796297778237,0.37399390283708306
712,0.3116956114576513,0.3877266333584675
713,0.0791541081313598,0.388313831708736
714,-0.5897915203973102,0.35662703805245544
715,-0.1713958469754928,0.3567808157737501
716,-0.7732131560601466,0.3672508704352806
717,-0.08379881709294419,0.3811089271913732
718,-0.05426361171610734,0.3797717370832691
719,-0.2868436124986507,0.4122592710387737
720,-1.1051043060825023,0.38582430823867647
721,-0.7767848304712774,0.37161339159358997
722,-1.5272011664582448,0.43466394928516744
723,-0.19785307790606083,0.34384360249699225
725,0.9649745595005716,0.3830499657294612
726,0.4990080605634581,0.3772126243669691
728,0.2239664724384154,0.35982881068729994
729,-0.8002984588254037,0.43013728769149223
730,0.32148333804102175,0.35911243212662985
731,0.31526933952005703,0.3494142495778195
732,1.0264482452878216,0.3744806076200018
733,1.7318786117872114,0.3853797743623883
734,0.4162379023731981,0.3256574017288014
735,0.6344263498655126,0.33268618548475304
736,0.08974292814121915,0.34463217441827293
737,-0.9123558968072379,0.3900203774193628
738,-1.8108201983074326,0.4748578746757903
739,0.3866113160884573,0.3671073205085264
740,-0.46165580717557697,0.3501239083489244
741,1.663911629597663,0.3907676943061096
742,0.08879979700901044,0.4361967189336651
743,0.9002821808829146,0.3328206421356052
744,-0.04151017792878648,0.3467229230281626
745,1.794806360297736,0.4038668774202608
746,1.4542027469910088,0.39944628385865155
747,1.1621613305451666,0.33836288983472895
748,2.169167044696105,0.4609443554950068
