id,theta,se,theta_cal
198,-0.05580820662184887,0.35118289803188635,-0.02912625789381262
199,1.117212858309057,0.3781551779007249,1.1008727441547215
200,-0.06024816860392123,0.42161719246408025,-0.03340337853458365
201,-0.5204609387200472,0.3759780889700528,-0.4767372507970102
202,1.8466615566351423,0.3879509734295439,1.803567969157037
203,-0.1923591009278864,0.3507215115874764,-0.16066897175270323
204,0.3750766560999432,0.38009972679706744,0.3859553458641935
205,-0.29075302910286355,0.3306077638400058,-0.2554541755051255
206,0.1642444638700752,0.357891867548505,0.18285569664051265
207,-0.10908278620479644,0.3345292831804709,-0.08044692344966257
208,-0.6310245642680263,0.38462877055221895,-0.583245812550284
209,-1.930229104975265,0.487548344395417,-1.8348003483953659
210,2.434034331349127,0.4668416354328356,2.3693980885815136
211,-1.678351779903389,0.4712019355044179,-1.5921609495993698
212,0.14157265124769386,0.418024389675849,0.16101540203384138
213,-1.209579105178605,0.4083689727816768,-1.1405811182876198
214,-1.6312980660003853,0.480502412412892,-1.5468329914384453
215,-1.3294758542697085,0.47749818451299886,-1.256080499221406
216,0.4300443231732304,0.3830658253659788,0.4389070027395193
217,-0.6310245642680263,0.38462877055221895,-0.583245812550284
218,-0.9534764820910674,0.416131532988378,-0.8938713897389892
219,0.7877480905598719,0.3492175615070592,0.7834915223702172
220,0.9746514179090952,0.422919565774396,0.963539928744414
221,0.6444093208498081,0.32690672399410736,0.6454098872064212
222,0.6561906131031419,0.3497485824060585,0.6567590853471157
223,-0.6163370536044349,0.3847079343109662,-0.5690969853138241
224,2.641680318015926,0.492512295473283,2.569428390447139
225,0.851803650746576,0.4478601789464371,0.8451977621391501
226,-0.9051419132531986,0.3780603325459434,-0.847309553652563
227,-0.6608820481080514,0.4197028445124452,-0.6120082346001351
228,-0.19932102243170471,0.3430702899590696,-0.16737555579185542
229,0.07428485620561084,0.3318158067963733,0.0961954737982996
230,0.16767207412587812,0.3488529008803105,0.18615759486234618
231,-0.26459837382486967,0.34091963688321925,-0.23025877599642416
232,-1.2124431281963035,0.3986483072110708,-1.1433400995613567
233,-0.6620903950562359,0.36820167053422487,-0.6131722638630344
234,0.523693235898747,0.3742539664067784,0.5291212206137714
235,0.2702979731188719,0.36425177343068726,0.28501955643611165
236,-0.9562367778953724,0.441500432441712,-0.8965304481288802
238,-0.31954093226329683,0.3853767349204716,-0.2831862451285091
239,0.7698782763740826,0.3275325416699715,0.766277106704183
240,-1.742413953883113,0.4577649168530133,-1.65387356059192
241,0.6773353500948922,0.3489432191674077,0.6771283117946084
242,-0.4403216525559443,0.3606386594951256,-0.39953717647809567
243,-0.8971127894264832,0.37559479735330065,-0.8395749083143338
244,-1.4467749052637713,0.42360612072029785,-1.3690774559916057
245,0.43578063275118417,0.3144145653248588,0.4444329257534518
246,-2.209060560155183,0.5445895672888367,-2.1034052997579464
247,1.2051641597878573,0.38091226871581135,1.1855983180349894
248,2.5476933762892764,0.4814422998537258,2.478888541222041
249,0.28268628693479214,0.3975904305200147,0.2969535128394253
250,-0.287580707284271,0.39305606492664286,-0.25239820268728225
251,-1.862425356907936,0.483671237538342,-1.769483390378295
252,-1.030422203113895,0.3900172959918138,-0.9679950270436796
253,-0.3421957897456912,0.4010539332854157,-0.30501020644685534
254,0.6284274037674227,0.3612436486618304,0.6300141275787101
255,-0.5147153356556671,0.36334507982468434,-0.4712023751472716
256,0.33924049976814236,0.3172549680616311,0.3514335268595404
257,0.2244883094166666,0.3230551313824252,0.24089002132778853
258,0.9565536447113928,0.34026928871685674,0.9461059147577094
259,0.412731918442331,0.3297907557396022,0.42222955281654717
260,0.30000283880631023,0.31924506541586667,0.3136349578012766
261,-0.7456479543628227,0.3768370993037372,-0.6936652417411562
262,0.24902841545571003,0.3617465490503079,0.2645300872765767
263,-0.6562908932175001,0.35555301600274103,-0.6075854662461169
264,-1.2776418677219397,0.42784229198251944,-1.2061475910901902
265,0.23900778561497835,0.3319235683644171,0.25487697698005224
266,0.9489604632568271,0.3627238587214057,0.9387912230419746
267,0.09658266143299402,0.40492015271196347,0.11767547821433258
268,-0.2870622023252306,0.3668067909969516,-0.2518987145674271
269,0.9721601102770384,0.34341313252815686,0.9611399930380711
270,-0.34613206861203744,0.3458222857192501,-0.30880211720083484
271,0.8428023737942981,0.3577866331514129,0.8365266186470802
272,-0.6545817370935227,0.3633249290523025,-0.6059389956308996
273,-0.4499111247462214,0.4001937400922735,-0.4087749423879718
274,-0.5039851623893661,0.37145295565831143,-0.46086574484690934
275,-0.964680662663478,0.4234758387935056,-0.9046646425151798
